order_id,order_date,product_id,quantity,unit_price,discount_pct,city,channel
O143670,2025-05-09 15:00,P012,1,25,0,Khobar,app
O143671,2025-05-09 19:00,P012,2,25,0,Jeddah,app
O143672,2025-05-09 08:00,P012,1,25,0,Riyadh,app
O143673,2025-05-09 12:00,P012,1,25,0,Riyadh,app
O143674,2025-05-09 21:00,P012,1,25,0,Khobar,app
O143675,2025-05-09 18:00,P013,3,69,0,Abha,app
O143676,2025-05-09 17:00,P013,2,69,0,Abha,web
O143677,2025-05-09 16:00,P013,1,69,0,Jeddah,app
O143678,2025-05-09 23:00,P013,1,69,0,Abha,app
O143679,2025-05-09 21:00,P013,1,69,0,Madinah,web
O143680,2025-05-09 20:00,P013,1,69,0,Jeddah,app
O143681,2025-05-09 15:00,P013,1,69,0,Abha,web
O143682,2025-05-09 13:00,P013,1,69,0,Jeddah,app
O143683,2025-05-09 18:00,P013,1,69,0,Riyadh,app
O143684,2025-05-09 20:00,P014,1,19,0,Riyadh,app
O143685,2025-05-09 15:00,P014,1,19,0,Riyadh,web
O143686,2025-05-09 18:00,P014,2,19,0,Riyadh,app
O143687,2025-05-09 23:00,P014,1,19,0,Dammam,web
O143688,2025-05-09 08:00,P014,2,19,0,Tabuk,web
O143689,2025-05-09 17:00,P014,3,19,0,Dammam,web
O143690,2025-05-09 04:00,P015,2,129,0,Jeddah,web
O143691,2025-05-09 19:00,P015,3,129,0,Madinah,web
O143692,2025-05-09 12:00,P015,2,129,0,Riyadh,app
O143693,2025-05-09 12:00,P015,1,129,0,Madinah,app
O143694,2025-05-09 22:00,P015,2,129,0,Tabuk,web
O143695,2025-05-09 14:00,P016,2,99,0,Jeddah,app
O143696,2025-05-09 11:00,P016,3,99,0,Jeddah,web
O143697,2025-05-09 20:00,P016,1,99,0,Jeddah,app
O143698,2025-05-09 18:00,P016,2,99,0,Abha,app
O143699,2025-05-09 22:00,P016,1,99,0,Riyadh,app
O143700,2025-05-09 15:00,P017,3,59,0,Khobar,app
O143701,2025-05-09 21:00,P017,1,59,0,Makkah,app
O143702,2025-05-09 16:00,P017,2,59,0,Jeddah,web
O143703,2025-05-09 12:00,P017,2,59,0,Dammam,web
O143704,2025-05-09 15:00,P017,1,59,0,Tabuk,web
O143705,2025-05-09 11:00,P017,2,59,0,Dammam,web
O143706,2025-05-09 10:00,P017,1,59,0,Jeddah,web
O143707,2025-05-09 16:00,P017,2,59,0,Makkah,web
O143708,2025-05-09 17:00,P018,2,79,0,Makkah,app
O143709,2025-05-09 20:00,P018,2,79,0,Jeddah,app
O143710,2025-05-09 19:00,P019,1,45,0,Riyadh,app
O143711,2025-05-09 19:00,P019,2,45,0,Riyadh,app
O143712,2025-05-09 20:00,P019,3,45,0,Riyadh,app
O143713,2025-05-09 15:00,P019,2,45,0,Riyadh,web
O143714,2025-05-09 19:00,P020,1,22,0,Jeddah,app
O143715,2025-05-09 11:00,P020,2,22,0,Riyadh,app
O143716,2025-05-09 05:00,P020,2,22,0,Dammam,app
O143717,2025-05-09 22:00,P020,2,22,0,Dammam,app
O143718,2025-05-09 06:00,P020,1,22,0,Khobar,app
O143719,2025-05-09 18:00,P020,1,22,0,Madinah,app
O143720,2025-05-09 17:00,P021,2,35,0,Riyadh,web
O143721,2025-05-09 23:00,P021,2,35,0,Abha,app
O143722,2025-05-09 22:00,P021,1,35,0,Abha,app
O143723,2025-05-09 16:00,P021,2,35,10,Riyadh,app
O143724,2025-05-09 17:00,P021,2,35,0,Dammam,app
O143725,2025-05-09 11:00,P021,1,35,0,Jeddah,web
O143726,2025-05-09 14:00,P021,1,35,0,Jeddah,app
O143727,2025-05-09 16:00,P021,2,35,0,Jeddah,web
O143728,2025-05-09 20:00,P022,2,49,0,Riyadh,web
O143729,2025-05-09 19:00,P022,2,49,0,Jeddah,web
O143730,2025-05-09 14:00,P022,1,49,0,Makkah,app
O143731,2025-05-09 19:00,P022,2,49,0,Riyadh,app
O143732,2025-05-09 14:00,P022,2,49,0,Riyadh,app
O143733,2025-05-09 15:00,P022,1,49,0,Jeddah,web
O143734,2025-05-09 16:00,P022,3,49,0,Jeddah,web
O143735,2025-05-09 19:00,P022,2,49,0,Riyadh,web
O143736,2025-05-09 16:00,P022,2,49,0,Riyadh,web
O143737,2025-05-09 12:00,P022,2,49,0,Tabuk,web
O143738,2025-05-09 20:00,P022,1,49,0,Makkah,app
O143739,2025-05-09 12:00,P023,2,18,0,Jeddah,web
O143740,2025-05-09 22:00,P023,2,18,0,Madinah,web
O143741,2025-05-09 14:00,P023,1,18,0,Riyadh,app
O143742,2025-05-09 12:00,P023,1,18,0,Abha,app
O143743,2025-05-09 12:00,P023,3,18,10,Madinah,app
O143744,2025-05-09 15:00,P023,1,18,0,Jeddah,app
O143745,2025-05-09 11:00,P023,2,18,10,Riyadh,app
O143746,2025-05-09 20:00,P023,2,18,0,Dammam,app
O143747,2025-05-09 21:00,P023,1,18,0,Riyadh,web
O143748,2025-05-09 16:00,P023,1,18,0,Riyadh,web
O143749,2025-05-09 15:00,P023,1,18,0,Riyadh,web
O143750,2025-05-09 18:00,P023,2,18,0,Madinah,web
O143751,2025-05-09 20:00,P024,1,85,0,Riyadh,app
O143752,2025-05-09 10:00,P024,3,85,0,Dammam,app
O143753,2025-05-10 05:00,P001,1,45,0,Abha,app
O143754,2025-05-10 22:00,P001,1,45,0,Dammam,app
O143755,2025-05-10 19:00,P001,2,45,0,Abha,app
O143756,2025-05-10 13:00,P001,2,45,0,Madinah,app
O143757,2025-05-10 15:00,P001,2,45,0,Makkah,app
O143758,2025-05-10 12:00,P001,3,45,0,Madinah,web
O143759,2025-05-10 18:00,P001,4,45,0,Khobar,app
O143760,2025-05-10 23:00,P001,1,45,0,Jeddah,app
O143761,2025-05-10 18:00,P001,2,45,0,Riyadh,web
O143762,2025-05-10 15:00,P001,2,45,0,Abha,app
O143763,2025-05-10 18:00,P001,2,45,0,Jeddah,web
O143764,2025-05-10 11:00,P001,3,45,0,Dammam,web
O143765,2025-05-10 13:00,P002,1,15,0,Jeddah,app
O143766,2025-05-10 22:00,P002,2,15,0,Jeddah,web
O143767,2025-05-10 14:00,P002,1,15,0,Riyadh,app
O143768,2025-05-10 19:00,P002,2,15,0,Riyadh,app
O143769,2025-05-10 19:00,P002,2,15,0,Khobar,web
O143770,2025-05-10 14:00,P002,3,15,0,Riyadh,app
O143771,2025-05-10 21:00,P002,1,15,0,Jeddah,web
O143772,2025-05-10 15:00,P002,1,15,0,Jeddah,web
O143773,2025-05-10 09:00,P002,2,15,0,Madinah,web
O143774,2025-05-10 23:00,P002,2,15,0,Khobar,app
O143775,2025-05-10 11:00,P003,2,39,0,Jeddah,app
O143776,2025-05-10 14:00,P003,1,39,0,Riyadh,app
O143777,2025-05-10 22:00,P003,2,39,0,Tabuk,app
O143778,2025-05-10 17:00,P003,2,39,0,Riyadh,app
O143779,2025-05-10 17:00,P003,1,39,0,Riyadh,app
O143780,2025-05-10 21:00,P003,1,39,0,Dammam,web
O143781,2025-05-10 16:00,P003,2,39,0,Riyadh,app
O143782,2025-05-10 17:00,P003,3,39,0,Riyadh,web
O143783,2025-05-10 19:00,P003,1,39,0,Dammam,app
O143784,2025-05-10 15:00,P003,1,39,0,Riyadh,web
O143785,2025-05-10 17:00,P003,1,39,0,Riyadh,web
O143786,2025-05-10 11:00,P003,2,39,0,Riyadh,app
O143787,2025-05-10 18:00,P003,1,39,10,Jeddah,app
O143788,2025-05-10 16:00,P003,1,39,0,Makkah,app
O143789,2025-05-10 20:00,P003,2,39,0,Riyadh,app
O143790,2025-05-10 16:00,P003,1,39,0,Riyadh,app
O143791,2025-05-10 20:00,P004,3,59,0,Tabuk,web
O143792,2025-05-10 18:00,P004,2,59,0,Jeddah,app
O143793,2025-05-10 15:00,P004,3,59,0,Jeddah,app
O143794,2025-05-10 21:00,P004,2,59,0,Makkah,app
O143795,2025-05-10 20:00,P004,1,59,0,Riyadh,web
O143796,2025-05-10 20:00,P004,2,59,0,Jeddah,app
O143797,2025-05-10 15:00,P004,1,59,0,Riyadh,app
O143798,2025-05-10 21:00,P004,2,59,0,Makkah,web
O143799,2025-05-10 11:00,P005,1,189,0,Jeddah,app
O143800,2025-05-10 14:00,P005,1,189,0,Khobar,app
O143801,2025-05-10 14:00,P005,2,189,0,Makkah,web
O143802,2025-05-10 21:00,P005,1,189,0,Tabuk,app
O143803,2025-05-10 05:00,P005,3,189,0,Madinah,web
O143804,2025-05-10 20:00,P005,2,189,0,Dammam,web
O143805,2025-05-10 08:00,P005,2,189,0,Jeddah,web
O143806,2025-05-10 11:00,P005,2,189,0,Jeddah,app
O143807,2025-05-10 16:00,P005,2,189,0,Jeddah,web
O143808,2025-05-10 18:00,P006,1,149,0,Madinah,web
O143809,2025-05-10 12:00,P006,3,149,0,Khobar,app
O143810,2025-05-10 21:00,P006,1,149,0,Tabuk,app
O143811,2025-05-10 12:00,P006,1,149,0,Abha,app
O143812,2025-05-10 23:00,P007,1,79,0,Madinah,app
O143813,2025-05-10 19:00,P007,4,79,0,Dammam,app
O143814,2025-05-10 21:00,P007,1,79,0,Riyadh,web
O143815,2025-05-10 22:00,P007,1,79,0,Makkah,app
O143816,2025-05-10 18:00,P007,1,79,0,Khobar,web
O143817,2025-05-10 14:00,P007,1,79,0,Jeddah,app
O143818,2025-05-10 15:00,P007,1,79,0,Abha,web
O143819,2025-05-10 22:00,P007,1,79,0,Riyadh,app
O143820,2025-05-10 13:00,P007,1,79,0,Makkah,app
O143821,2025-05-10 15:00,P008,1,89,0,Riyadh,web
O143822,2025-05-10 14:00,P008,1,89,0,Riyadh,web
O143823,2025-05-10 15:00,P008,2,89,0,Khobar,app
O143824,2025-05-10 23:00,P008,1,89,0,Madinah,app
O143825,2025-05-10 20:00,P008,1,89,0,Jeddah,app
O143826,2025-05-10 18:00,P009,3,29,0,Riyadh,web
O143827,2025-05-10 16:00,P009,2,29,0,Riyadh,web
O143828,2025-05-10 23:00,P009,1,29,0,Tabuk,web
O143829,2025-05-10 15:00,P009,3,29,0,Jeddah,web
O143830,2025-05-10 23:00,P009,1,29,0,Khobar,web
O143831,2025-05-10 23:00,P009,1,29,0,Jeddah,web
O143832,2025-05-10 17:00,P009,1,29,0,Makkah,app
O143833,2025-05-10 10:00,P009,2,29,0,Riyadh,web
O143834,2025-05-10 15:00,P009,2,29,0,Riyadh,web
O143835,2025-05-10 16:00,P009,2,29,0,Riyadh,web
O143836,2025-05-10 15:00,P009,2,29,0,Riyadh,app
O143837,2025-05-10 19:00,P009,1,29,0,Tabuk,app
O143838,2025-05-10 12:00,P009,2,29,0,Jeddah,app
O143839,2025-05-10 16:00,P010,1,119,0,Khobar,web
O143840,2025-05-10 15:00,P010,1,119,0,Madinah,web
O143841,2025-05-10 15:00,P010,2,119,10,Riyadh,web
O143842,2025-05-10 20:00,P011,1,99,0,Jeddah,web
O143843,2025-05-10 16:00,P011,1,99,0,Abha,app
O143844,2025-05-10 18:00,P011,1,99,0,Riyadh,app
O143845,2025-05-10 18:00,P011,1,99,0,Riyadh,app
O143846,2025-05-10 15:00,P011,1,99,0,Riyadh,web
O143847,2025-05-10 17:00,P011,2,99,0,Dammam,app
O143848,2025-05-10 10:00,P011,1,99,0,Madinah,app
O143849,2025-05-10 14:00,P012,1,25,0,Makkah,web
O143850,2025-05-10 20:00,P012,1,25,0,Dammam,app
O143851,2025-05-10 23:00,P012,1,25,0,Abha,web
O143852,2025-05-10 16:00,P012,1,25,0,Khobar,web
O143853,2025-05-10 23:00,P012,1,25,0,Tabuk,app
O143854,2025-05-10 17:00,P012,1,25,0,Riyadh,web
O143855,2025-05-10 23:00,P012,1,25,0,Khobar,app
O143856,2025-05-10 16:00,P012,2,25,0,Jeddah,app
O143857,2025-05-10 21:00,P012,1,25,0,Riyadh,web
O143858,2025-05-10 19:00,P012,3,25,0,Jeddah,app
O143859,2025-05-10 23:00,P012,1,25,0,Riyadh,app
O143860,2025-05-10 20:00,P012,1,25,0,Makkah,web
O143861,2025-05-10 20:00,P012,2,25,0,Riyadh,app
O143862,2025-05-10 23:00,P013,1,69,0,Abha,app
O143863,2025-05-10 18:00,P013,2,69,10,Riyadh,app
O143864,2025-05-10 17:00,P013,1,69,0,Abha,app
O143865,2025-05-10 18:00,P013,1,69,0,Jeddah,app
O143866,2025-05-10 14:00,P013,1,69,0,Dammam,app
O143867,2025-05-10 19:00,P014,1,19,0,Jeddah,app
O143868,2025-05-10 23:00,P014,2,19,0,Riyadh,app
O143869,2025-05-10 16:00,P014,1,19,0,Riyadh,app
O143870,2025-05-10 15:00,P014,1,19,0,Dammam,app
O143871,2025-05-10 12:00,P014,2,19,0,Jeddah,app
O143872,2025-05-10 21:00,P015,1,129,0,Riyadh,web
O143873,2025-05-10 18:00,P015,1,129,0,Riyadh,web
O143874,2025-05-10 19:00,P015,1,129,0,Khobar,web
O143875,2025-05-10 07:00,P015,2,129,0,Madinah,app
O143876,2025-05-10 19:00,P015,2,129,0,Khobar,app
O143877,2025-05-10 20:00,P015,1,129,0,Makkah,app
O143878,2025-05-10 08:00,P016,1,99,0,Riyadh,app
O143879,2025-05-10 16:00,P016,1,99,0,Jeddah,app
O143880,2025-05-10 22:00,P016,2,99,0,Jeddah,web
O143881,2025-05-10 18:00,P016,1,99,0,Dammam,app
O143882,2025-05-10 19:00,P017,2,59,0,Abha,app
O143883,2025-05-10 19:00,P017,2,59,0,Riyadh,web
O143884,2025-05-10 22:00,P017,3,59,0,Jeddah,web
O143885,2025-05-10 09:00,P017,1,59,0,Madinah,app
O143886,2025-05-10 21:00,P018,2,79,0,Jeddah,app
O143887,2025-05-10 14:00,P018,1,79,0,Riyadh,web
O143888,2025-05-10 17:00,P018,2,79,0,Dammam,web
O143889,2025-05-10 22:00,P018,1,79,0,Jeddah,app
O143890,2025-05-10 15:00,P018,1,79,0,Dammam,app
O143891,2025-05-10 23:00,P019,1,45,0,Dammam,app
O143892,2025-05-10 15:00,P019,1,45,0,Riyadh,app
O143893,2025-05-10 23:00,P019,2,45,0,Jeddah,app
O143894,2025-05-10 19:00,P019,1,45,0,Jeddah,web
O143895,2025-05-10 20:00,P019,1,45,0,Jeddah,app
O143896,2025-05-10 21:00,P019,1,45,0,Riyadh,app
O143897,2025-05-10 14:00,P019,1,45,0,Jeddah,web
O143898,2025-05-10 17:00,P020,1,22,0,Dammam,web
O143899,2025-05-10 19:00,P020,1,22,0,Jeddah,web
O143900,2025-05-10 22:00,P020,1,22,0,Riyadh,web
O143901,2025-05-10 21:00,P020,2,22,0,Dammam,app
O143902,2025-05-10 15:00,P021,1,35,0,Riyadh,app
O143903,2025-05-10 19:00,P021,3,35,0,Riyadh,app
O143904,2025-05-10 13:00,P021,1,35,0,Riyadh,app
O143905,2025-05-10 23:00,P021,3,35,0,Riyadh,app
O143906,2025-05-10 20:00,P021,1,35,0,Khobar,app
O143907,2025-05-10 20:00,P021,1,35,0,Riyadh,web
O143908,2025-05-10 14:00,P021,1,35,10,Makkah,web
O143909,2025-05-10 17:00,P022,1,49,0,Khobar,app
O143910,2025-05-10 19:00,P022,2,49,0,Tabuk,app
O143911,2025-05-10 13:00,P022,3,49,0,Jeddah,web
O143912,2025-05-10 20:00,P022,1,49,0,Abha,web
O143913,2025-05-10 21:00,P022,1,49,0,Riyadh,app
O143914,2025-05-10 12:00,P022,3,49,0,Madinah,app
O143915,2025-05-10 11:00,P022,2,49,0,Riyadh,app
O143916,2025-05-10 09:00,P022,2,49,0,Khobar,web
O143917,2025-05-10 16:00,P023,1,18,0,Madinah,app
O143918,2025-05-10 16:00,P023,2,18,0,Khobar,app
O143919,2025-05-10 13:00,P023,1,18,0,Abha,app
O143920,2025-05-10 07:00,P023,2,18,0,Riyadh,web
O143921,2025-05-10 19:00,P023,1,18,0,Madinah,app
O143922,2025-05-10 17:00,P023,1,18,0,Dammam,app
O143923,2025-05-10 21:00,P023,1,18,0,Abha,app
O143924,2025-05-10 23:00,P024,1,85,0,Khobar,app
O143925,2025-05-10 17:00,P024,2,85,0,Madinah,app
O143926,2025-05-10 21:00,P024,1,85,0,Riyadh,app
O143927,2025-05-10 12:00,P024,2,85,0,Riyadh,app
O143928,2025-05-10 23:00,P024,3,85,0,Riyadh,app
O143929,2025-05-10 19:00,P024,2,85,0,Riyadh,app
O143930,2025-05-10 18:00,P024,1,85,0,Jeddah,app
O143931,2025-05-10 21:00,P024,2,85,0,Abha,web
O143932,2025-05-10 13:00,P024,1,85,0,Khobar,app
O143933,2025-05-11 18:00,P001,2,45,0,Riyadh,app
O143934,2025-05-11 11:00,P001,1,45,0,Khobar,app
O143935,2025-05-11 23:00,P001,2,45,0,Madinah,app
O143936,2025-05-11 18:00,P001,1,45,0,Abha,web
O143937,2025-05-11 23:00,P001,2,45,0,Dammam,web
O143938,2025-05-11 13:00,P001,2,45,0,Jeddah,app
O143939,2025-05-11 18:00,P001,1,45,0,Jeddah,app
O143940,2025-05-11 18:00,P001,1,45,0,Khobar,app
O143941,2025-05-11 17:00,P001,1,45,0,Jeddah,app
O143942,2025-05-11 20:00,P001,3,45,0,Jeddah,web
O143943,2025-05-11 11:00,P001,2,45,0,Tabuk,web
O143944,2025-05-11 10:00,P001,2,45,0,Dammam,app
O143945,2025-05-11 14:00,P002,1,15,0,Riyadh,web
O143946,2025-05-11 23:00,P002,1,15,0,Dammam,app
O143947,2025-05-11 20:00,P002,2,15,0,Riyadh,web
O143948,2025-05-11 10:00,P002,1,15,0,Jeddah,web
O143949,2025-05-11 17:00,P002,1,15,0,Tabuk,app
O143950,2025-05-11 19:00,P002,1,15,0,Makkah,app
O143951,2025-05-11 10:00,P002,2,15,0,Riyadh,app
O143952,2025-05-11 11:00,P002,3,15,0,Jeddah,app
O143953,2025-05-11 12:00,P002,1,15,0,Makkah,app
O143954,2025-05-11 19:00,P002,2,15,0,Jeddah,app
O143955,2025-05-11 20:00,P003,1,39,0,Makkah,app
O143956,2025-05-11 17:00,P003,3,39,0,Jeddah,web
O143957,2025-05-11 15:00,P003,2,39,0,Abha,web
O143958,2025-05-11 12:00,P003,1,39,0,Riyadh,web
O143959,2025-05-11 15:00,P003,1,39,0,Riyadh,web
O143960,2025-05-11 17:00,P003,2,39,0,Tabuk,app
O143961,2025-05-11 18:00,P003,2,39,0,Abha,app
O143962,2025-05-11 22:00,P003,2,39,0,Riyadh,app
O143963,2025-05-11 12:00,P003,1,39,0,Khobar,app
O143964,2025-05-11 23:00,P003,2,39,0,Riyadh,app
O143965,2025-05-11 16:00,P003,1,39,0,Riyadh,app
O143966,2025-05-11 13:00,P004,1,59,0,Abha,app
O143967,2025-05-11 13:00,P004,2,59,0,Riyadh,app
O143968,2025-05-11 23:00,P004,1,59,0,Jeddah,app
O143969,2025-05-11 11:00,P004,1,59,0,Jeddah,app
O143970,2025-05-11 23:00,P004,1,59,0,Khobar,web
O143971,2025-05-11 21:00,P004,2,59,10,Makkah,app
O143972,2025-05-11 23:00,P004,2,59,0,Jeddah,app
O143973,2025-05-11 15:00,P004,1,59,0,Dammam,app
O143974,2025-05-11 23:00,P005,1,189,0,Dammam,app
O143975,2025-05-11 12:00,P006,1,149,0,Jeddah,web
O143976,2025-05-11 21:00,P006,1,149,0,Jeddah,app
O143977,2025-05-11 12:00,P007,1,79,0,Jeddah,app
O143978,2025-05-11 19:00,P007,1,79,0,Makkah,app
O143979,2025-05-11 17:00,P007,2,79,0,Khobar,app
O143980,2025-05-11 20:00,P007,1,79,0,Riyadh,app
O143981,2025-05-11 15:00,P007,1,79,0,Madinah,web
O143982,2025-05-11 10:00,P007,1,79,0,Jeddah,app
O143983,2025-05-11 13:00,P007,1,79,0,Jeddah,web
O143984,2025-05-11 01:00,P007,1,79,0,Jeddah,app
O143985,2025-05-11 21:00,P007,1,79,0,Dammam,app
O143986,2025-05-11 17:00,P008,2,89,0,Khobar,app
O143987,2025-05-11 12:00,P008,1,89,0,Jeddah,web
O143988,2025-05-11 17:00,P008,2,89,0,Jeddah,app
O143989,2025-05-11 09:00,P008,2,89,0,Riyadh,web
O143990,2025-05-11 16:00,P008,3,89,0,Madinah,app
O143991,2025-05-11 16:00,P008,1,89,0,Abha,web
O143992,2025-05-11 22:00,P009,2,29,0,Madinah,app
O143993,2025-05-11 09:00,P009,1,29,0,Riyadh,app
O143994,2025-05-11 15:00,P009,2,29,0,Riyadh,web
O143995,2025-05-11 12:00,P009,2,29,0,Khobar,app
O143996,2025-05-11 23:00,P009,2,29,0,Madinah,web
O143997,2025-05-11 15:00,P009,2,29,0,Riyadh,web
O143998,2025-05-11 23:00,P009,1,29,0,Riyadh,app
O143999,2025-05-11 14:00,P009,1,29,0,Madinah,app
O144000,2025-05-11 14:00,P010,1,119,0,Jeddah,app
O144001,2025-05-11 15:00,P010,1,119,0,Riyadh,web
O144002,2025-05-11 08:00,P010,1,119,0,Dammam,app
O144003,2025-05-11 17:00,P010,1,119,0,Riyadh,app
O144004,2025-05-11 12:00,P011,1,99,0,Jeddah,web
O144005,2025-05-11 21:00,P011,2,99,0,Dammam,app
O144006,2025-05-11 23:00,P011,1,99,0,Tabuk,app
O144007,2025-05-11 18:00,P011,2,99,0,Abha,app
O144008,2025-05-11 14:00,P011,2,99,0,Dammam,app
O144009,2025-05-11 19:00,P012,1,25,0,Riyadh,web
O144010,2025-05-11 20:00,P012,1,25,0,Riyadh,web
O144011,2025-05-11 21:00,P012,2,25,0,Riyadh,web
O144012,2025-05-11 10:00,P012,1,25,0,Riyadh,app
O144013,2025-05-11 16:00,P012,1,25,0,Dammam,web
O144014,2025-05-11 22:00,P012,2,25,0,Makkah,app
O144015,2025-05-11 18:00,P012,1,25,0,Madinah,app
O144016,2025-05-11 21:00,P012,1,25,0,Riyadh,app
O144017,2025-05-11 21:00,P012,2,25,0,Tabuk,app
O144018,2025-05-11 17:00,P012,2,25,0,Khobar,app
O144019,2025-05-11 23:00,P012,1,25,0,Riyadh,app
O144020,2025-05-11 12:00,P012,3,25,0,Makkah,app
O144021,2025-05-11 17:00,P013,1,69,0,Jeddah,app
O144022,2025-05-11 10:00,P014,1,19,0,Abha,web
O144023,2025-05-11 23:00,P014,2,19,0,Khobar,app
O144024,2025-05-11 17:00,P014,1,19,0,Jeddah,app
O144025,2025-05-11 12:00,P014,1,19,0,Jeddah,web
O144026,2025-05-11 10:00,P014,1,19,0,Riyadh,app
O144027,2025-05-11 16:00,P015,1,129,0,Abha,web
O144028,2025-05-11 18:00,P015,1,129,0,Khobar,app
O144029,2025-05-11 14:00,P015,2,129,0,Makkah,app
O144030,2025-05-11 16:00,P016,1,99,0,Tabuk,app
O144031,2025-05-11 21:00,P016,2,99,0,Khobar,web
O144032,2025-05-11 10:00,P016,2,99,0,Jeddah,app
O144033,2025-05-11 18:00,P016,1,99,0,Riyadh,web
O144034,2025-05-11 15:00,P016,1,99,0,Abha,web
O144035,2025-05-11 18:00,P016,2,99,0,Madinah,app
O144036,2025-05-11 14:00,P016,2,99,0,Abha,app
O144037,2025-05-11 13:00,P017,1,59,0,Riyadh,web
O144038,2025-05-11 23:00,P017,2,59,0,Madinah,web
O144039,2025-05-11 16:00,P017,2,59,0,Abha,app
O144040,2025-05-11 13:00,P017,1,59,0,Riyadh,app
O144041,2025-05-11 14:00,P017,2,59,0,Makkah,app
O144042,2025-05-11 21:00,P018,2,79,0,Riyadh,app
O144043,2025-05-11 17:00,P018,2,79,0,Riyadh,app
O144044,2025-05-11 10:00,P018,3,79,0,Riyadh,web
O144045,2025-05-11 14:00,P019,2,45,0,Makkah,web
O144046,2025-05-11 21:00,P019,2,45,0,Riyadh,app
O144047,2025-05-11 21:00,P019,2,45,0,Madinah,web
O144048,2025-05-11 15:00,P019,2,45,0,Riyadh,app
O144049,2025-05-11 13:00,P019,1,45,0,Jeddah,web
O144050,2025-05-11 09:00,P019,1,45,0,Riyadh,app
O144051,2025-05-11 18:00,P019,1,45,0,Jeddah,app
O144052,2025-05-11 19:00,P020,2,22,0,Riyadh,web
O144053,2025-05-11 15:00,P020,2,22,0,Jeddah,app
O144054,2025-05-11 08:00,P020,1,22,0,Riyadh,app
O144055,2025-05-11 11:00,P020,2,22,0,Riyadh,app
O144056,2025-05-11 21:00,P020,2,22,0,Khobar,app
O144057,2025-05-11 14:00,P020,1,22,0,Jeddah,web
O144058,2025-05-11 16:00,P020,2,22,0,Jeddah,app
O144059,2025-05-11 14:00,P020,2,22,0,Jeddah,app
O144060,2025-05-11 17:00,P021,1,35,0,Abha,app
O144061,2025-05-11 14:00,P021,1,35,0,Riyadh,app
O144062,2025-05-11 23:00,P021,1,35,0,Dammam,app
O144063,2025-05-11 13:00,P021,1,35,0,Tabuk,app
O144064,2025-05-11 22:00,P021,1,35,0,Riyadh,web
O144065,2025-05-11 14:00,P021,1,35,0,Tabuk,app
O144066,2025-05-11 19:00,P022,2,49,0,Khobar,web
O144067,2025-05-11 22:00,P022,1,49,0,Jeddah,web
O144068,2025-05-11 13:00,P022,1,49,0,Jeddah,web
O144069,2025-05-11 18:00,P022,2,49,0,Riyadh,app
O144070,2025-05-11 22:00,P022,1,49,0,Riyadh,app
O144071,2025-05-11 13:00,P022,1,49,0,Jeddah,app
O144072,2025-05-11 16:00,P022,1,49,0,Riyadh,app
O144073,2025-05-11 21:00,P023,2,18,0,Dammam,app
O144074,2025-05-11 18:00,P023,2,18,0,Dammam,app
O144075,2025-05-11 17:00,P023,2,18,0,Jeddah,web
O144076,2025-05-11 15:00,P023,1,18,0,Makkah,web
O144077,2025-05-11 23:00,P024,2,85,0,Abha,app
O144078,2025-05-11 19:00,P024,1,85,0,Jeddah,web
O144079,2025-05-12 17:00,P001,2,45,0,Jeddah,app
O144080,2025-05-12 08:00,P001,1,45,0,Madinah,web
O144081,2025-05-12 10:00,P001,1,45,0,Riyadh,app
O144082,2025-05-12 13:00,P002,2,15,0,Riyadh,app
O144083,2025-05-12 08:00,P002,3,15,0,Jeddah,web
O144084,2025-05-12 20:00,P002,1,15,0,Riyadh,app
O144085,2025-05-12 18:00,P002,3,15,0,Jeddah,app
O144086,2025-05-12 14:00,P002,1,15,0,Riyadh,app
O144087,2025-05-12 14:00,P002,1,15,0,Riyadh,app
O144088,2025-05-12 14:00,P002,3,15,0,Makkah,app
O144089,2025-05-12 18:00,P002,1,15,0,Riyadh,app
O144090,2025-05-12 13:00,P003,2,39,0,Khobar,app
O144091,2025-05-12 18:00,P003,2,39,0,Tabuk,app
O144092,2025-05-12 19:00,P003,1,39,0,Tabuk,web
O144093,2025-05-12 20:00,P003,2,39,0,Riyadh,web
O144094,2025-05-12 11:00,P003,1,39,0,Khobar,web
O144095,2025-05-12 15:00,P003,1,39,0,Abha,web
O144096,2025-05-12 22:00,P003,2,39,0,Jeddah,app
O144097,2025-05-12 23:00,P003,1,39,0,Riyadh,app
O144098,2025-05-12 13:00,P004,1,59,0,Tabuk,app
O144099,2025-05-12 23:00,P004,2,59,0,Riyadh,web
O144100,2025-05-12 18:00,P005,2,189,0,Riyadh,web
O144101,2025-05-12 12:00,P005,1,189,0,Riyadh,app
O144102,2025-05-12 20:00,P005,2,189,0,Riyadh,app
O144103,2025-05-12 15:00,P006,1,149,0,Jeddah,app
O144104,2025-05-12 16:00,P006,1,149,0,Riyadh,web
O144105,2025-05-12 14:00,P007,3,79,0,Makkah,web
O144106,2025-05-12 18:00,P007,1,79,0,Jeddah,app
O144107,2025-05-12 23:00,P007,2,79,0,Jeddah,app
O144108,2025-05-12 14:00,P007,1,79,0,Makkah,app
O144109,2025-05-12 15:00,P007,2,79,0,Khobar,web
O144110,2025-05-12 19:00,P007,2,79,0,Riyadh,web
O144111,2025-05-12 21:00,P007,1,79,0,Riyadh,app
O144112,2025-05-12 21:00,P008,1,89,0,Jeddah,app
